Data;Hora;Estratégia;Ativo;Lote;Direção;Resultado Bruto;Custos;Resultado Liquido
17/01/2024;14:23:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/01/2024;10:02:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/01/2024;12:23:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/01/2024;10:03:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/01/2024;11:01:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/01/2024;16:16:02;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/01/2024;10:02:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/01/2024;14:12:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
24/01/2024;15:12:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/01/2024;10:04:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/01/2024;11:18:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/01/2024;12:05:59;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/01/2024;14:06:14;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
26/01/2024;12:02:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/01/2024;14:09:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/01/2024;16:36:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/01/2024;11:14:07;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/01/2024;14:11:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/01/2024;14:35:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/02/2024;12:00:03;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
01/02/2024;14:42:13;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/02/2024;16:32:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/02/2024;11:30:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/02/2024;11:25:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/02/2024;16:18:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/02/2024;11:08:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/02/2024;11:03:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/02/2024;16:55:43;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/02/2024;10:06:32;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/02/2024;13:07:21;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
16/02/2024;13:48:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/02/2024;13:22:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/02/2024;15:16:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/02/2024;12:29:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/02/2024;14:29:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/02/2024;14:47:21;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
23/02/2024;10:29:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/02/2024;15:54:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/02/2024;11:13:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/02/2024;11:02:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/02/2024;13:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/02/2024;14:08:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/03/2024;10:02:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/03/2024;13:35:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/03/2018;16:35:40;alaska-&-square;WIN;16;Venda;-408,00;0;-408,00
05/03/2024;10:42:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
05/03/2024;13:00:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/03/2024;16:43:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/03/2024;10:09:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/03/2024;11:04:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/03/2024;13:32:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/03/2024;13:10:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/03/2019;16:39:40;alaska-&-square;WIN;16;Venda;-40,00;0;-40,00
12/03/2024;10:03:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/03/2024;16:03:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/03/2024;11:18:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/03/2024;13:44:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/03/2024;15:19:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/03/2024;16:10:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/03/2024;12:37:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/03/2024;15:38:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/03/2024;11:38:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/03/2024;16:38:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/03/2024;16:10:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/03/2024;13:35:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/04/2024;10:35:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/04/2021;16:02:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/04/2020;16:02:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/04/2024;10:35:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/04/2024;15:55:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/04/2024;13:57:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/04/2024;10:03:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/04/2024;14:11:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/04/2024;11:12:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
08/04/2024;15:35:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
23/04/2019;16:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/04/2024;16:10:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/04/2024;14:06:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/04/2024;10:28:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/04/2024;13:04:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/04/2024;15:49:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/04/2024;13:34:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/04/2024;11:04:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/04/2024;13:09:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/04/2024;16:13:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/04/2019;16:31:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/04/2024;13:05:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/04/2024;15:21:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/04/2024;11:53:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/04/2024;11:12:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/04/2024;14:16:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/04/2024;16:26:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/04/2020;16:53:01;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
24/04/2024;15:08:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/04/2024;10:07:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/04/2024;13:10:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/04/2024;10:04:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/04/2024;16:04:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/04/2024;12:38:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
02/05/2024;13:38:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/05/2024;16:30:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/05/2024;10:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/05/2024;13:12:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/05/2024;14:50:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/05/2024;16:33:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
10/05/2024;11:00:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/05/2024;15:07:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/05/2024;11:50:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/05/2024;12:32:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/05/2024;11:02:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/05/2024;12:29:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/05/2024;14:02:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/05/2024;10:11:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/05/2024;16:38:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/05/2024;12:41:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
20/05/2024;13:45:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/05/2024;15:45:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/05/2024;13:50:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/05/2024;12:43:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/05/2024;15:11:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/05/2024;10:33:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/05/2024;10:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/05/2024;13:19:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/05/2024;12:18:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/06/2024;12:31:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/06/2024;16:55:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/06/2024;10:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/06/2024;11:00:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/06/2024;13:27:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/06/2024;10:12:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
06/06/2024;11:18:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/06/2024;13:04:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/06/2024;15:08:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/06/2024;12:50:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/06/2024;10:05:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/06/2024;12:54:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/06/2024;13:07:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/06/2024;10:13:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/06/2024;15:00:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/06/2024;13:47:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
13/06/2024;14:32:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/06/2024;16:58:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/06/2024;14:23:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/06/2024;16:31:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/06/2024;11:31:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/06/2024;14:30:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
20/06/2024;11:08:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
20/06/2024;16:15:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/06/2024;11:13:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/06/2024;11:34:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/06/2024;11:42:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/06/2024;15:57:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
27/06/2024;11:21:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/06/2024;13:19:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/06/2024;15:38:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/07/2024;11:11:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/07/2024;15:05:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/07/2024;11:00:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/07/2024;12:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/07/2024;14:07:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/07/2024;16:09:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/07/2024;10:03:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/07/2024;13:38:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/07/2024;13:32:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/07/2024;15:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/07/2024;11:13:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/07/2024;15:42:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
09/07/2024;11:07:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
09/07/2024;12:12:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
10/07/2024;10:05:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
10/07/2024;13:54:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/07/2024;11:17:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/07/2024;10:16:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/07/2024;10:13:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/07/2024;11:13:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/07/2024;12:39:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/07/2024;10:20:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/07/2024;11:07:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/07/2024;11:32:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/07/2024;12:23:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/07/2024;10:29:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
25/07/2024;13:09:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
25/07/2024;14:23:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/07/2024;12:05:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
31/07/2024;14:25:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
31/07/2024;16:26:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/08/2024;11:09:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/08/2024;15:26:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/08/2024;11:00:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/08/2024;12:02:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/08/2024;15:46:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
06/08/2024;11:33:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/08/2024;16:04:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/08/2024;10:16:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/08/2024;11:03:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/08/2024;13:04:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/08/2024;15:14:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
09/08/2024;10:42:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/08/2024;10:02:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/08/2024;12:24:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/08/2024;14:46:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/08/2024;12:51:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/08/2024;10:04:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/08/2024;16:19:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/08/2024;10:10:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
16/08/2024;10:51:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/08/2024;14:20:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/08/2024;15:57:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
20/08/2024;10:19:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/08/2024;11:07:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/08/2024;14:33:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/08/2024;16:36:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
26/08/2024;10:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/08/2024;10:14:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/08/2024;12:22:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/08/2024;13:22:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
29/08/2024;15:47:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/08/2024;16:47:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/08/2024;12:48:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/09/2024;15:59:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/09/2024;10:46:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/09/2024;12:44:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/09/2024;12:30:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/09/2024;11:49:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/09/2024;14:26:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/09/2024;10:03:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/09/2024;16:55:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/09/2024;14:43:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/09/2024;14:34:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
11/09/2024;15:17:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/09/2024;11:09:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/09/2024;12:24:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/09/2024;11:11:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/09/2024;15:11:00;alaska-&-square;WIN;16;Venda;0,00;0;0,00
17/09/2024;13:50:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
18/09/2024;11:17:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/09/2024;14:59:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
19/09/2024;14:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/09/2024;16:40:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/09/2024;10:06:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/09/2024;13:14:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/09/2024;15:45:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/09/2024;10:15:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/09/2024;11:06:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/09/2024;14:12:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/09/2024;10:26:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/09/2024;12:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/09/2024;15:26:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/09/2024;12:29:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/09/2024;15:14:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/10/2024;10:12:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/10/2024;12:05:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/10/2024;14:11:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/10/2024;13:31:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/10/2024;15:19:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/10/2024;10:08:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/10/2024;15:16:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/10/2024;11:15:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/10/2024;10:32:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/10/2024;12:59:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/10/2024;12:11:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/10/2024;10:35:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/10/2024;12:45:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/10/2024;10:08:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/10/2024;12:06:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/10/2024;15:21:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/10/2024;12:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/10/2024;10:02;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/10/2024;13:07;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
21/10/2024;14:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/10/2024;12:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/10/2024;14:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/10/2024;11:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/10/2024;13:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/10/2024;15:00;alaska-&-square;WIN;16;Venda;-160,00;0;-160,00
24/10/2024;12:59;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/10/2024;12:04;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/10/2024;14:35;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/10/2024;11:25;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
28/10/2024;15:29;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
29/10/2024;10:16;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/10/2024;11:26;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/10/2024;16:11;alaska-&-square;WIN;16;Venda;264,00;0;264,00
31/10/2024;14:30;alaska-&-square;WIN;4;Venda;80,00;0;80,00
31/10/2024;16:35;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/11/2024;10:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/11/2024;11:26;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/11/2024;10:12;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/11/2024;11:11;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/11/2024;13:12;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/11/2024;11:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/11/2024;11:38;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/11/2024;11:33;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/11/2024;11:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/11/2024;15:58;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/11/2024;12:55;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/11/2024;14:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/11/2024;11:17;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/11/2024;15:11;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/11/2024;10:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/11/2024;14:43;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/11/2024;13:23;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/11/2024;15:49;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/11/2024;10:16;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/11/2024;10:19;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/11/2024;11:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/11/2024;13:16;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/11/2024;15:32;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
27/11/2024;12:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/11/2024;13:11;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/12/2024;12:38;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/12/2024;15:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/12/2024;11:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/12/2024;16:57;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/12/2024;12:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/12/2024;14:58;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/12/2024;12:29;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/12/2024;12:23;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/12/2024;10:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/12/2024;12:26;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/12/2024;15:17;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/12/2024;14:33;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/12/2024;10:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/12/2024;14:32;alaska-&-square;WIN;16;Venda;264,00;0;264,00
17/12/2024;10:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/12/2024;11:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/12/2024;14:05;alaska-&-square;WIN;16;Venda;264,00;0;264,00
17/12/2024;15:23;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/12/2024;12:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/12/2024;15:28;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/12/2024;10:11;alaska-&-square;WIN;16;Venda;264,00;0;264,00
20/12/2024;13:12;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/12/2024;11:04;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
23/12/2024;14:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/12/2024;10:32;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/12/2024;10:15;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/12/2024;12:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/12/2024;11:31;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/01/2025;13:03;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/01/2025;11:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/01/2025;11:17;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/01/2025;12:18;alaska-&-square;WIN;4;Venda;80,00;0;80,00
